source,draw_id,dimension,stratum,count
background,BG128_D2,point_id,003,3
background,BG128_D2,point_id,004,1
background,BG128_D2,point_id,008,2
background,BG128_D2,point_id,009,1
background,BG128_D2,point_id,010,1
background,BG128_D2,point_id,011,1
background,BG128_D2,point_id,013,1
background,BG128_D2,point_id,015,1
background,BG128_D2,point_id,016,1
background,BG128_D2,point_id,018,1
background,BG128_D2,point_id,020,1
background,BG128_D2,point_id,021,1
background,BG128_D2,point_id,022,1
background,BG128_D2,point_id,025,1
background,BG128_D2,point_id,029,3
background,BG128_D2,point_id,030,1
background,BG128_D2,point_id,031,1
background,BG128_D2,point_id,032,1
background,BG128_D2,point_id,045,1
background,BG128_D2,point_id,054,1
background,BG128_D2,point_id,057,2
background,BG128_D2,point_id,061,1
background,BG128_D2,point_id,064,1
background,BG128_D2,point_id,065,2
background,BG128_D2,point_id,071,2
background,BG128_D2,point_id,072,2
background,BG128_D2,point_id,074,1
background,BG128_D2,point_id,077,1
background,BG128_D2,point_id,078,2
background,BG128_D2,point_id,079,2
background,BG128_D2,point_id,080,1
background,BG128_D2,point_id,082,1
background,BG128_D2,point_id,084,1
background,BG128_D2,point_id,085,1
background,BG128_D2,point_id,088,1
background,BG128_D2,point_id,089,3
background,BG128_D2,point_id,090,1
background,BG128_D2,point_id,091,1
background,BG128_D2,point_id,092,1
background,BG128_D2,point_id,094,1
background,BG128_D2,point_id,096,1
background,BG128_D2,point_id,101,2
background,BG128_D2,point_id,103,1
background,BG128_D2,point_id,104,1
background,BG128_D2,point_id,106,1
background,BG128_D2,point_id,109,1
background,BG128_D2,point_id,110,2
background,BG128_D2,point_id,112,1
background,BG128_D2,point_id,114,2
background,BG128_D2,point_id,115,3
background,BG128_D2,point_id,116,1
background,BG128_D2,point_id,117,1
background,BG128_D2,point_id,118,1
background,BG128_D2,point_id,125,2
background,BG128_D2,point_id,127,1
background,BG128_D2,point_id,130,1
background,BG128_D2,point_id,133,1
background,BG128_D2,point_id,139,2
background,BG128_D2,point_id,142,1
background,BG128_D2,point_id,144,1
background,BG128_D2,point_id,147,1
background,BG128_D2,point_id,148,1
background,BG128_D2,point_id,149,1
background,BG128_D2,point_id,150,1
background,BG128_D2,point_id,151,2
background,BG128_D2,point_id,153,1
background,BG128_D2,point_id,159,1
background,BG128_D2,point_id,160,1
background,BG128_D2,point_id,164,1
background,BG128_D2,point_id,169,1
background,BG128_D2,point_id,170,1
background,BG128_D2,point_id,171,1
background,BG128_D2,point_id,172,1
background,BG128_D2,point_id,173,1
background,BG128_D2,point_id,174,1
background,BG128_D2,point_id,177,2
background,BG128_D2,point_id,178,1
background,BG128_D2,point_id,179,1
background,BG128_D2,point_id,180,1
background,BG128_D2,point_id,181,1
background,BG128_D2,point_id,182,1
background,BG128_D2,point_id,183,1
background,BG128_D2,point_id,188,1
background,BG128_D2,point_id,190,1
background,BG128_D2,point_id,192,1
background,BG128_D2,point_id,193,2
background,BG128_D2,point_id,196,1
background,BG128_D2,point_id,197,1
background,BG128_D2,point_id,203,1
background,BG128_D2,point_id,205,1
background,BG128_D2,point_id,207,2
background,BG128_D2,point_id,214,1
background,BG128_D2,point_id,215,2
background,BG128_D2,point_id,222,1
background,BG128_D2,point_id,223,1
background,BG128_D2,point_id,225,1
background,BG128_D2,point_id,228,1
background,BG128_D2,point_id,229,1
background,BG128_D2,point_id,230,1
background,BG128_D2,point_id,232,1
background,BG128_D2,point_id,233,1
background,BG128_D2,point_id,234,1
background,BG128_D2,point_id,241,1
background,BG128_D2,month_x_vegetation_class,1|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,1|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,1|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,1|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,1|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,2|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,2|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,2|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,2|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,2|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,2|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,3|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,3|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,3|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,3|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,3|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,3|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,4|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,4|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,4|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,4|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,4|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,4|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,5|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,5|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,5|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,5|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,6|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,6|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,6|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,6|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,6|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,6|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,7|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,7|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,7|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,7|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,7|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,7|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,8|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,8|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,8|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,8|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,8|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,9|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,9|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,9|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,9|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,9|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,9|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,10|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,10|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,10|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,10|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,10|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,10|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,11|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,11|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,11|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,11|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,11|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,11|Veg_Sparse,1
background,BG128_D2,month_x_vegetation_class,12|Veg_Coniferous,1
background,BG128_D2,month_x_vegetation_class,12|Veg_Meadow_497,6
background,BG128_D2,month_x_vegetation_class,12|Veg_Meadow_499,1
background,BG128_D2,month_x_vegetation_class,12|Veg_Meadow_504,1
background,BG128_D2,month_x_vegetation_class,12|Veg_Shrub,1
background,BG128_D2,month_x_vegetation_class,12|Veg_Sparse,1
background,BG128_D3,overall,all,128
background,BG128_D3,unique_point_id,all,98
background,BG128_D3,month,1,11
background,BG128_D3,month,2,11
background,BG128_D3,month,3,11
background,BG128_D3,month,4,10
background,BG128_D3,month,5,10
background,BG128_D3,month,6,11
background,BG128_D3,month,7,10
background,BG128_D3,month,8,11
background,BG128_D3,month,9,10
background,BG128_D3,month,10,11
background,BG128_D3,month,11,11
background,BG128_D3,month,12,11
background,BG128_D3,year,2005,14
background,BG128_D3,year,2006,10
background,BG128_D3,year,2007,11
background,BG128_D3,year,2008,14
background,BG128_D3,year,2009,9
background,BG128_D3,year,2010,6
background,BG128_D3,year,2011,5
background,BG128_D3,year,2012,15
background,BG128_D3,year,2013,8
background,BG128_D3,year,2014,7
background,BG128_D3,year,2015,6
background,BG128_D3,year,2016,9
background,BG128_D3,year,2017,9
background,BG128_D3,year,2018,5
background,BG128_D3,vegetation_class,Veg_Coniferous,10
background,BG128_D3,vegetation_class,Veg_Meadow_497,72
background,BG128_D3,vegetation_class,Veg_Meadow_499,12
background,BG128_D3,vegetation_class,Veg_Meadow_504,12
background,BG128_D3,vegetation_class,Veg_Shrub,10
background,BG128_D3,vegetation_class,Veg_Sparse,12
background,BG128_D3,point_id,002,1
background,BG128_D3,point_id,004,2
background,BG128_D3,point_id,005,1
background,BG128_D3,point_id,006,1
background,BG128_D3,point_id,009,1
background,BG128_D3,point_id,010,2
background,BG128_D3,point_id,011,1
background,BG128_D3,point_id,012,1
background,BG128_D3,point_id,015,1
background,BG128_D3,point_id,018,1
background,BG128_D3,point_id,019,2
background,BG128_D3,point_id,021,2
background,BG128_D3,point_id,022,3
background,BG128_D3,point_id,029,1
background,BG128_D3,point_id,030,1
background,BG128_D3,point_id,032,1
background,BG128_D3,point_id,036,1
background,BG128_D3,point_id,038,1
background,BG128_D3,point_id,039,2
background,BG128_D3,point_id,040,1
background,BG128_D3,point_id,043,2
background,BG128_D3,point_id,051,1
background,BG128_D3,point_id,052,1
background,BG128_D3,point_id,055,1
background,BG128_D3,point_id,056,2
background,BG128_D3,point_id,057,1
background,BG128_D3,point_id,064,1
background,BG128_D3,point_id,067,2
background,BG128_D3,point_id,073,1
background,BG128_D3,point_id,074,3
background,BG128_D3,point_id,075,1
background,BG128_D3,point_id,077,2
background,BG128_D3,point_id,078,1
background,BG128_D3,point_id,082,1
background,BG128_D3,point_id,083,1
background,BG128_D3,point_id,087,1
background,BG128_D3,point_id,091,1
background,BG128_D3,point_id,093,1
background,BG128_D3,point_id,094,1
background,BG128_D3,point_id,095,1
background,BG128_D3,point_id,096,1
background,BG128_D3,point_id,097,1
background,BG128_D3,point_id,100,1
background,BG128_D3,point_id,102,1
background,BG128_D3,point_id,107,1
background,BG128_D3,point_id,108,1
background,BG128_D3,point_id,110,1
background,BG128_D3,point_id,111,1
background,BG128_D3,point_id,112,1
background,BG128_D3,point_id,113,1
background,BG128_D3,point_id,114,1
background,BG128_D3,point_id,115,1
background,BG128_D3,point_id,120,1
background,BG128_D3,point_id,121,1
background,BG128_D3,point_id,123,2
background,BG128_D3,point_id,127,1
background,BG128_D3,point_id,133,1
background,BG128_D3,point_id,134,1
background,BG128_D3,point_id,137,2
background,BG128_D3,point_id,139,1
background,BG128_D3,point_id,142,1
background,BG128_D3,point_id,145,2
background,BG128_D3,point_id,146,1
background,BG128_D3,point_id,147,1
background,BG128_D3,point_id,150,4
background,BG128_D3,point_id,152,1
background,BG128_D3,point_id,153,1
background,BG128_D3,point_id,157,1
background,BG128_D3,point_id,158,1
background,BG128_D3,point_id,159,1
background,BG128_D3,point_id,168,2
background,BG128_D3,point_id,169,1
background,BG128_D3,point_id,172,1
background,BG128_D3,point_id,173,2
background,BG128_D3,point_id,174,1
background,BG128_D3,point_id,175,1
background,BG128_D3,point_id,176,1
background,BG128_D3,point_id,179,3
background,BG128_D3,point_id,182,2
background,BG128_D3,point_id,183,1
background,BG128_D3,point_id,190,2
background,BG128_D3,point_id,192,1
background,BG128_D3,point_id,194,1
background,BG128_D3,point_id,195,1
background,BG128_D3,point_id,196,1
background,BG128_D3,point_id,201,4
background,BG128_D3,point_id,203,1
background,BG128_D3,point_id,210,1
background,BG128_D3,point_id,219,1
background,BG128_D3,point_id,220,2
background,BG128_D3,point_id,221,2
background,BG128_D3,point_id,224,1
background,BG128_D3,point_id,225,1
background,BG128_D3,point_id,229,1
background,BG128_D3,point_id,237,1
background,BG128_D3,point_id,239,1
background,BG128_D3,point_id,245,1
background,BG128_D3,point_id,246,1
background,BG128_D3,month_x_vegetation_class,1|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,1|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,1|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,1|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,1|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,1|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,2|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,2|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,2|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,2|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,2|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,2|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,3|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,3|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,3|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,3|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,3|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,3|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,4|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,4|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,4|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,4|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,4|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,5|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,5|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,5|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,5|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,5|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,6|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,6|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,6|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,6|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,6|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,6|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,7|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,7|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,7|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,7|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,7|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,8|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,8|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,8|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,8|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,8|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,8|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,9|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,9|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,9|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,9|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,9|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,10|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,10|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,10|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,10|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,10|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,10|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,11|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,11|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,11|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,11|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,11|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,11|Veg_Sparse,1
background,BG128_D3,month_x_vegetation_class,12|Veg_Coniferous,1
background,BG128_D3,month_x_vegetation_class,12|Veg_Meadow_497,6
background,BG128_D3,month_x_vegetation_class,12|Veg_Meadow_499,1
background,BG128_D3,month_x_vegetation_class,12|Veg_Meadow_504,1
background,BG128_D3,month_x_vegetation_class,12|Veg_Shrub,1
background,BG128_D3,month_x_vegetation_class,12|Veg_Sparse,1
background,BG256_D1,overall,all,256
background,BG256_D1,unique_point_id,all,163
background,BG256_D1,month,1,21
background,BG256_D1,month,2,22
background,BG256_D1,month,3,22
background,BG256_D1,month,4,21
background,BG256_D1,month,5,21
background,BG256_D1,month,6,21
background,BG256_D1,month,7,21
background,BG256_D1,month,8,22
background,BG256_D1,month,9,22
background,BG256_D1,month,10,21
background,BG256_D1,month,11,21
background,BG256_D1,month,12,21
background,BG256_D1,year,2005,22
background,BG256_D1,year,2006,19
background,BG256_D1,year,2007,23
background,BG256_D1,year,2008,18
background,BG256_D1,year,2009,16
background,BG256_D1,year,2010,14
background,BG256_D1,year,2011,14
background,BG256_D1,year,2012,20
background,BG256_D1,year,2013,15
background,BG256_D1,year,2014,14
background,BG256_D1,year,2015,16
background,BG256_D1,year,2016,19
background,BG256_D1,year,2017,27
background,BG256_D1,year,2018,19
background,BG256_D1,vegetation_class,Veg_Coniferous,14
background,BG256_D1,vegetation_class,Veg_Meadow_497,144
background,BG256_D1,vegetation_class,Veg_Meadow_499,13
background,BG256_D1,vegetation_class,Veg_Meadow_504,36
background,BG256_D1,vegetation_class,Veg_Shrub,13
background,BG256_D1,vegetation_class,Veg_Sparse,36
background,BG256_D1,point_id,000,1
background,BG256_D1,point_id,001,2
background,BG256_D1,point_id,002,2
background,BG256_D1,point_id,007,3
background,BG256_D1,point_id,008,1
